"age" "female" "hisp" "education" "earnings" "hours" "week" "union" "uncov" "region" "race" "marital"
"479" 49 0 0 13 53000 70 52 0 0 4 1 4
"480" 31 0 0 13 31300 40 52 0 0 2 1 5
"481" 42 0 0 16 98000 40 52 0 0 2 1 1
"482" 48 0 0 13 87000 40 52 0 0 3 1 1
"483" 39 0 1 13 80000 50 52 0 0 4 1 1
"484" 48 0 0 16 125000 40 52 0 0 2 1 1
"485" 34 0 0 16 75000 50 52 0 0 2 1 1
"486" 22 0 1 13 27000 40 52 0 0 4 1 7
"487" 39 0 0 12 40560 40 52 0 0 3 1 1
"488" 25 0 0 12 31200 40 52 0 0 2 1 1
"489" 54 0 0 12 80000 40 52 0 0 1 1 1
"490" 45 0 1 20 172000 60 52 0 0 4 1 1
"491" 33 0 0 16 70000 40 52 0 0 4 1 7
"492" 20 0 1 14 35000 40 52 0 0 3 1 1
"493" 37 0 0 18 80000 50 52 0 0 1 1 1
"494" 42 0 0 13 80000 40 52 0 0 1 1 1
"495" 58 0 0 16 53000 40 52 0 0 4 1 1
"496" 55 0 0 12 50000 50 52 0 0 2 1 1
"497" 39 0 1 13 35000 40 52 0 0 4 1 1
"498" 23 0 0 13 33000 40 52 0 0 4 1 7
"499" 47 0 0 12 20002 80 52 0 0 3 1 1
"500" 25 0 0 13 28000 50 52 0 0 3 1 7
"501" 38 0 0 16 24000 40 52 0 0 2 1 1
"502" 47 0 0 12 32000 37 52 0 0 3 1 1
"503" 38 0 0 16 47000 40 52 0 0 1 1 1
"504" 37 0 0 16 60000 40 52 0 0 4 1 1
"505" 47 0 0 18 48000 40 52 0 0 2 1 1
"506" 39 0 0 16 60000 55 52 0 0 3 1 1
"507" 59 0 0 18 60000 60 52 0 0 3 1 1
"508" 58 0 0 13 41000 47 52 0 0 4 1 1
"509" 62 0 0 20 115000 45 52 0 0 4 1 7
"510" 50 0 0 18 2e+05 45 52 0 0 2 1 1
"511" 41 0 0 13 75000 50 52 0 0 4 1 1
"512" 32 0 0 20 59600 40 52 0 0 2 1 7
"513" 45 0 0 12 68000 45 52 0 0 4 1 1
"514" 34 0 0 18 51000 50 52 0 0 2 1 1
"515" 59 0 0 14 389599 60 52 0 0 1 1 1
"516" 43 0 0 12 19000 40 48 0 0 1 1 5
"517" 29 0 0 10 24908 40 52 0 0 3 1 1
"518" 55 0 0 13 38000 45 52 0 0 2 1 5
"519" 60 0 0 13 72500 60 52 0 0 4 1 1
"520" 48 0 1 13 50000 40 52 0 0 4 1 1
"521" 38 0 0 13 26000 40 52 0 0 4 1 7
"522" 43 0 0 16 61000 50 51 0 0 1 1 7
"523" 61 0 0 16 40000 55 52 0 0 1 1 1
"524" 36 0 0 13 43000 50 52 0 0 2 1 1
"525" 44 0 0 13 50000 40 52 1 0 4 1 7
"526" 39 0 1 8 17000 40 52 0 0 4 1 5
"527" 40 0 1 9 24000 40 52 0 0 4 1 7
"528" 43 0 0 12 95000 40 52 0 0 1 1 1
"529" 34 0 0 14 66523 44 52 0 0 2 1 1
"530" 42 0 0 16 70000 44 52 0 0 2 1 1
"531" 55 0 0 11 14000 40 52 0 0 1 1 1
"532" 24 0 0 12 21250 40 50 0 0 1 1 7
"533" 66 0 0 13 55000 40 52 0 0 3 1 1
"534" 48 0 0 13 120000 50 52 0 0 4 1 7
"535" 28 0 1 18 54000 40 52 0 0 3 1 7
"536" 28 0 0 16 80000 45 52 0 0 2 1 7
"537" 51 0 0 8 69000 40 52 0 0 3 1 1
"538" 48 0 0 20 90000 60 52 0 0 3 1 1
"539" 50 0 0 12 47000 40 52 1 0 1 1 1
"540" 43 0 0 13 65000 50 52 0 0 1 1 1
"541" 36 0 0 10 38000 43 52 0 0 1 1 5
"542" 54 0 1 8 20800 40 52 0 0 3 1 1
"543" 23 0 0 12 33000 45 52 0 0 4 1 7
"544" 25 0 0 13 33904 50 52 1 0 2 1 1
"545" 38 0 1 13 30000 39 52 0 0 4 1 1
"546" 47 0 0 12 40000 40 52 0 0 2 1 1
"547" 49 0 0 16 110000 50 52 0 0 4 1 1
"548" 46 0 0 13 55000 40 52 0 0 3 1 6
"549" 53 0 0 12 70000 45 52 0 0 4 1 5
"550" 48 0 0 12 50000 40 51 0 0 2 1 1
"551" 44 0 1 9 18200 40 52 0 0 4 1 1
"552" 57 0 0 13 24000 50 52 0 0 1 1 1
"553" 56 0 0 16 90000 40 52 0 0 2 1 1
"554" 46 0 0 10 28000 40 52 0 0 3 1 5
"555" 65 0 0 16 45000 45 52 0 0 2 1 1
"556" 38 0 0 16 95000 50 52 0 0 2 1 1
"557" 38 0 0 20 82000 40 52 0 0 3 1 1
"558" 39 0 1 12 29500 40 52 0 0 4 1 5
"559" 45 0 1 12 35000 40 52 0 0 3 1 1
"560" 48 0 0 12 23951 40 52 0 0 3 1 1
"561" 47 0 0 14 39000 40 52 0 0 4 1 1
"562" 61 0 0 14 54800 40 52 0 0 2 1 1
"563" 27 0 0 13 26000 38 52 0 0 3 1 7
"564" 41 0 0 13 90000 40 52 0 0 1 1 1
"565" 27 0 0 16 35100 45 52 0 0 2 1 1
"566" 28 0 0 14 50000 38 52 0 0 1 1 1
"567" 39 0 0 16 110000 50 52 0 0 2 1 1
"568" 24 0 0 13 46000 47 52 0 0 2 1 1
"569" 29 0 0 18 137000 45 52 0 0 3 1 1
"570" 40 0 0 12 72000 55 52 0 0 1 1 1
"571" 58 0 0 14 113000 40 52 0 0 4 1 5
"572" 47 0 0 18 40000 60 52 0 0 3 1 1
"573" 44 0 0 16 75000 45 52 0 0 1 1 1
"574" 24 0 1 13 20000 40 52 0 0 4 1 1
"575" 26 0 0 14 30000 40 52 0 0 3 1 1
"576" 29 0 0 16 73670 40 52 0 0 2 1 7
"577" 41 0 0 12 61000 60 52 0 0 3 1 1
"578" 30 0 1 11 30000 40 52 0 0 2 1 7
"579" 30 0 0 13 36000 40 52 0 0 4 1 1
"580" 50 0 0 13 45000 40 52 0 0 4 1 1
"581" 31 0 1 12 24960 40 52 0 0 4 1 7
"582" 22 0 1 13 14000 40 48 0 0 3 1 7
"583" 38 0 0 14 47000 45 52 0 0 1 1 1
"584" 34 0 1 12 35000 40 52 0 0 3 1 3
"585" 44 0 0 13 125000 50 52 0 0 2 1 1
"586" 26 0 0 12 45000 60 52 0 0 2 1 5
"587" 48 0 1 12 25000 60 52 0 0 4 1 1
"588" 37 0 1 14 50000 60 52 0 0 3 1 1
"589" 29 0 0 14 45000 40 52 0 0 2 1 1
"590" 57 0 0 18 45000 50 52 0 0 2 1 1
"591" 20 0 1 12 26000 40 52 0 0 4 1 7
"592" 30 0 0 14 15000 40 52 0 0 4 1 1
"593" 30 0 0 12 30000 40 52 0 0 1 1 7
"594" 33 0 1 12 24000 40 52 0 0 1 1 1
"595" 59 0 0 16 38000 43 52 0 0 4 1 1
"596" 57 0 1 13 30000 40 50 0 0 1 1 7
"597" 43 0 1 13 52000 50 52 0 0 3 1 1
"598" 49 0 0 12 73000 53 52 0 0 2 1 1
"599" 40 0 0 12 1800 55 52 0 0 1 1 5
"600" 41 0 0 16 389599 60 52 0 0 1 1 1
"601" 44 0 0 20 213946 50 52 0 0 2 1 1
"602" 33 0 0 12 31000 50 52 0 0 3 1 5
"603" 29 0 0 10 35000 40 52 0 0 2 1 1
"604" 52 0 0 14 70000 40 52 0 0 1 1 5
"605" 27 0 1 13 63000 50 52 0 0 4 1 1
"606" 49 0 0 16 389599 50 50 0 0 3 1 1
"607" 60 0 0 13 20000 40 52 0 0 2 1 7
"608" 49 0 0 13 65000 40 52 0 0 3 1 1
"609" 48 0 0 14 30000 44 52 0 0 1 1 1
"610" 48 0 0 14 78000 40 52 0 0 4 1 1
"611" 45 0 0 13 45000 40 52 0 0 4 1 1
"612" 55 0 0 12 30000 40 52 0 0 2 1 1
"613" 37 0 0 18 49000 50 52 0 0 1 1 1
"614" 58 0 0 12 30000 40 52 0 0 1 1 7
"615" 37 0 0 18 155000 60 48 0 0 1 1 7
"616" 61 0 0 12 45000 40 52 0 0 1 1 1
"617" 35 0 0 12 62000 50 52 0 0 1 1 1
"618" 52 0 0 13 90000 44 52 0 0 2 1 5
"619" 40 0 0 16 48000 40 52 0 0 2 1 1
"620" 37 0 0 14 40000 40 52 0 0 2 1 1
"621" 24 0 0 12 19000 50 52 0 0 2 1 7
"622" 32 0 0 16 30000 50 52 0 0 3 1 1
"623" 55 0 0 12 35000 40 52 0 0 1 1 1
"624" 61 0 0 13 70400 48 52 0 0 4 1 1
"625" 47 0 0 16 2e+05 50 52 0 0 1 1 1
"626" 42 0 0 12 60000 60 52 0 0 2 1 1
"627" 49 0 0 20 130000 40 52 0 0 4 1 1
"628" 47 0 1 12 61000 65 52 0 0 4 1 1
"629" 38 0 1 12 42001 40 52 0 0 3 1 1
"630" 35 0 1 10 40000 40 52 0 0 3 1 1
"631" 58 0 0 13 40000 52 52 0 0 2 1 1
"632" 32 0 0 14 70273 40 52 0 0 1 1 1
"633" 36 0 1 9 27000 40 52 0 0 3 1 1
"634" 52 0 0 12 93000 50 52 0 0 1 1 1
"635" 28 0 0 12 25000 40 52 0 0 2 1 1
"636" 52 0 0 16 93000 45 52 0 0 4 1 1
"637" 41 0 0 12 18072 40 52 0 0 2 1 7
"638" 41 0 1 13 135000 40 52 0 0 4 1 6
"639" 48 0 0 16 110000 50 52 0 0 3 1 1
"640" 42 0 1 12 45000 40 52 0 0 3 1 5
"641" 48 0 0 16 80000 50 52 0 0 1 1 1
"642" 54 0 1 6 30000 40 52 0 0 3 1 1
"643" 29 0 0 13 32000 40 52 0 0 2 1 7
"644" 33 0 0 14 58940 40 52 0 0 1 1 1
"645" 68 0 0 14 67500 40 52 0 0 4 1 1
"646" 38 0 0 16 30000 40 52 0 0 3 1 6
"647" 28 0 0 12 22000 40 52 0 0 2 1 7
"648" 52 0 0 12 44000 40 52 0 0 3 1 1
"649" 51 0 0 12 600 60 52 0 0 2 1 1
"650" 36 0 0 20 50000 36 52 0 0 1 1 7
"651" 45 0 0 13 75000 45 52 0 0 4 1 1
"652" 73 0 0 10 35000 40 52 0 0 2 1 1
"653" 45 0 0 13 37000 50 52 0 0 3 1 1
"654" 33 0 1 13 39000 40 52 0 0 4 1 1
"655" 26 0 0 13 25000 40 52 0 0 4 1 1
"656" 64 0 0 20 60000 40 52 0 0 2 1 1
"657" 55 0 0 12 20000 40 52 0 0 3 1 5
"658" 45 0 0 16 147946 45 52 0 0 1 1 1
"659" 65 0 0 12 1e+05 40 52 0 0 2 1 1
"660" 31 0 0 12 48000 40 52 0 0 3 1 1
"661" 23 0 0 12 22000 40 52 0 0 3 1 7
"662" 47 0 0 16 48000 40 52 0 0 3 1 1
"663" 35 0 0 16 40000 40 52 0 0 3 1 1
"664" 43 0 0 14 50000 40 52 0 0 2 1 1
"665" 53 0 0 13 94000 50 52 0 0 2 1 1
"666" 33 0 0 13 72000 45 52 0 0 1 1 1
"667" 24 0 0 14 45000 40 52 0 0 3 1 7
"668" 24 0 0 16 52000 45 52 0 0 3 1 7
"669" 44 0 0 18 389599 55 52 0 0 1 1 1
"670" 55 0 1 14 57000 40 52 0 0 2 1 5
"671" 51 0 1 8 32240 40 52 0 0 4 1 1
"672" 25 0 1 13 55000 40 52 0 0 3 1 1
"673" 55 0 1 11 20000 40 52 0 0 1 1 1
"674" 28 0 0 12 35000 40 52 0 0 1 1 7
"675" 39 0 0 18 145000 47 52 0 0 1 1 1
"676" 36 0 1 11 20000 40 52 0 0 4 1 1
"677" 41 0 0 18 120000 40 52 0 0 4 1 1
"678" 55 0 0 18 54800 50 52 0 0 1 1 1
"679" 37 0 0 12 170000 70 52 0 0 1 1 1
"680" 51 0 0 16 152946 40 52 0 0 1 1 1
"681" 59 0 0 12 38500 40 52 0 0 2 1 1
"682" 49 0 0 13 65000 40 52 0 0 4 1 1
"683" 52 0 0 14 19000 50 50 0 0 4 1 1
"684" 22 0 0 16 20000 40 50 0 0 3 1 7
"685" 30 0 0 16 50000 60 52 0 0 2 1 1
"686" 40 0 0 18 65000 45 52 0 0 4 1 1
"687" 31 0 0 16 90000 40 52 0 0 3 1 1
"688" 35 0 1 12 64000 60 52 0 0 4 1 1
"689" 28 0 0 12 35000 40 52 0 0 4 1 1
"690" 34 0 0 12 57500 60 52 0 0 1 1 1
"691" 40 0 0 14 48000 40 52 0 0 2 1 1
"692" 57 0 0 12 54000 40 52 0 0 3 1 1
"693" 49 0 0 16 76000 50 52 0 0 2 1 1
"694" 53 0 0 12 45000 60 52 0 0 1 1 1
"695" 28 0 0 16 25000 40 52 0 0 4 1 1
"696" 28 0 0 16 26000 40 52 0 0 4 1 7
"697" 38 0 0 18 110000 55 52 0 0 4 1 1
"698" 48 0 0 14 45000 40 52 0 0 3 1 1
"699" 47 0 0 16 40800 50 52 0 0 2 1 1
"700" 22 0 1 12 16000 40 52 0 0 2 1 7
"701" 36 0 1 12 12000 40 52 0 0 3 1 1
"702" 37 0 0 20 132000 60 52 0 0 3 1 1
"703" 30 0 0 13 46400 50 52 1 0 1 1 7
"704" 53 0 1 6 27000 40 52 0 0 3 1 1
"705" 53 0 0 13 1e+05 50 52 0 0 4 1 1
"706" 30 0 1 13 15000 40 52 0 0 4 1 7
"707" 20 0 0 12 22000 40 52 0 0 1 1 7
"708" 38 0 1 12 32000 40 52 0 0 2 1 1
"709" 29 0 1 13 25000 58 52 0 0 3 1 1
"710" 19 0 0 12 3000 39 52 0 0 3 1 7
"711" 27 0 1 6 20000 60 52 0 0 3 1 7
"712" 51 0 0 12 41000 40 52 1 0 2 1 1
"713" 32 0 0 16 150000 40 52 0 0 4 1 1
"714" 38 0 0 12 35000 40 50 0 0 3 1 1
"715" 62 0 0 20 160000 45 52 0 0 1 1 1
"716" 51 0 0 12 82000 40 52 0 0 3 1 1
"717" 49 0 0 13 20000 40 52 0 0 1 1 7
"718" 36 0 0 11 140000 60 48 0 0 1 1 1
"719" 34 0 0 12 51000 40 52 0 0 2 1 1
"720" 33 0 0 12 24000 40 52 0 0 3 1 7
"721" 37 0 0 16 80000 50 52 0 0 2 1 1
"722" 60 0 1 18 95000 50 52 0 0 4 1 1
"723" 45 0 0 16 58000 40 52 0 0 1 1 5
"724" 46 0 0 12 72717 38 52 0 0 4 1 1
"725" 48 0 0 13 105000 40 52 0 0 1 1 1
"726" 38 0 0 13 45000 40 52 0 0 1 1 1
"727" 34 0 1 13 20000 40 52 0 0 3 1 7
"728" 51 0 1 16 78000 72 52 0 0 2 1 3
"729" 35 0 0 12 36000 48 52 0 0 4 1 7
"730" 30 0 1 11 36000 40 52 0 0 4 1 1
"731" 33 0 0 12 44200 40 50 0 0 4 1 5
"732" 48 0 0 13 36000 40 52 0 0 3 1 1
"733" 55 0 0 16 46000 46 52 0 0 4 1 7
"734" 54 0 0 12 80000 40 52 0 0 3 1 1
"735" 44 0 1 8 16000 40 52 0 0 4 1 1
"736" 40 0 1 16 112000 45 52 0 0 4 1 1
"737" 40 0 0 14 48000 50 52 0 0 2 1 1
"738" 42 0 1 12 33002 48 52 0 0 3 1 1
"739" 41 0 0 20 1e+05 60 52 0 0 1 1 1
"740" 48 0 0 18 8000 40 50 0 0 1 1 1
"741" 42 0 1 11 35000 40 52 0 0 3 1 7
"742" 32 0 0 14 25000 40 52 0 0 2 1 1
"743" 34 0 0 12 31000 40 52 0 0 4 1 5
"744" 53 0 0 13 11000 40 52 0 0 2 1 7
"745" 58 0 0 13 49000 40 52 0 0 1 1 1
"746" 50 0 1 13 65000 40 52 0 0 4 1 7
"747" 31 0 0 16 96000 45 52 0 0 3 1 7
"748" 32 0 0 18 33000 40 52 0 0 4 1 7
"749" 53 0 0 13 48000 40 52 0 0 2 1 1
"750" 57 0 1 16 35000 40 50 0 0 4 1 3
"751" 44 0 0 16 115000 40 52 0 0 1 1 1
"752" 35 0 1 9 24000 40 52 0 0 1 1 7
"753" 40 0 0 13 45000 75 52 0 0 2 1 1
"754" 62 0 0 16 38000 40 52 0 0 2 1 5
"755" 43 0 0 16 110000 40 52 0 0 2 1 1
"756" 62 0 0 16 75000 40 52 0 0 4 1 1
"757" 44 0 0 12 65000 40 52 0 0 2 1 1
"758" 43 0 1 18 60000 50 52 0 0 4 1 5
"759" 54 0 0 14 47000 40 52 0 0 4 1 1
"760" 54 0 0 14 55000 50 52 0 0 4 1 1
"761" 42 0 0 20 389599 40 52 0 0 1 1 1
"762" 57 0 0 16 60000 40 52 0 0 4 1 1
"763" 41 0 0 13 60000 50 52 0 0 4 1 1
"764" 49 0 0 16 57897 50 52 0 0 4 1 1
"765" 31 0 0 16 41500 50 52 0 0 2 1 1
"766" 19 0 0 12 24000 40 50 0 0 3 1 7
"767" 43 0 0 12 75000 40 52 0 0 2 1 1
"768" 37 0 0 16 24500 40 52 0 0 4 1 1
"769" 39 0 0 20 25 45 52 0 0 3 1 1
"770" 47 0 0 16 50000 40 52 0 0 2 1 7
"771" 44 0 0 12 30000 40 52 0 0 1 1 1
"772" 33 0 1 13 35000 40 52 0 0 3 1 1
"773" 50 0 0 8 33000 40 52 0 0 4 1 1
"774" 41 0 0 13 32000 40 52 0 0 2 1 1
"775" 43 0 1 8 56000 70 52 0 0 4 1 3
"776" 42 0 0 16 150000 50 52 0 0 3 1 1
"777" 40 0 0 16 70000 40 52 0 0 1 1 1
"778" 35 0 0 16 35000 40 52 0 0 4 1 5
"779" 48 0 0 16 140000 60 52 0 0 3 1 1
"780" 43 0 0 16 75000 50 52 0 0 2 1 1
"781" 53 0 0 16 110000 45 52 0 0 2 1 1
"782" 40 0 0 6 35000 60 52 0 0 3 1 5
"783" 49 0 1 12 46000 40 50 0 0 1 1 1
"784" 24 0 1 12 12000 40 52 0 0 4 1 1
"785" 54 0 0 12 32000 40 52 0 0 4 1 1
"786" 49 0 0 14 35000 60 52 0 0 2 1 1
"787" 33 0 0 16 130000 40 52 0 0 3 1 1
"788" 43 0 0 16 120000 50 52 0 0 1 1 1
"789" 56 0 0 10 50000 50 52 0 0 3 1 5
"790" 29 0 0 16 37000 40 52 0 0 2 1 1
"791" 60 0 0 14 63000 40 52 1 0 4 1 1
"792" 54 0 0 16 2e+05 50 52 0 0 2 1 1
"793" 30 0 0 9 44500 50 52 0 0 2 1 1
"794" 42 0 0 12 49000 36 52 0 0 1 1 1
"795" 62 0 0 16 105000 40 52 0 0 2 1 1
"796" 55 0 0 14 28600 40 52 0 0 3 1 1
"797" 26 0 0 10 34000 40 52 0 0 4 1 1
"798" 26 0 0 12 30000 50 52 0 0 2 1 7
"799" 31 0 0 13 28080 40 52 0 0 2 1 1
"800" 47 0 0 13 33800 60 52 0 0 3 1 1
"801" 43 0 0 16 124000 55 52 0 0 1 1 1
"802" 40 0 0 12 40000 40 52 0 0 1 1 5
"803" 57 0 0 12 30000 40 52 0 0 2 1 1
"804" 53 0 0 12 45000 40 52 0 0 1 1 1
"805" 48 0 0 18 90000 40 52 0 0 1 1 1
"806" 34 0 1 10 47000 40 52 0 0 2 1 1
"807" 42 0 0 20 150000 50 52 0 0 4 1 1
"808" 31 0 0 16 54000 40 52 0 0 2 1 1
"809" 42 0 0 13 40000 40 52 0 0 3 1 1
"810" 39 0 0 16 80000 40 52 0 0 1 1 1
"811" 33 0 0 18 25000 40 52 0 0 3 1 1
"812" 24 0 1 12 33000 40 52 0 0 4 1 7
"813" 54 0 0 20 135000 60 52 0 0 3 1 1
"814" 47 0 1 12 90000 40 52 0 0 4 1 1
"815" 35 0 0 13 389599 45 52 0 0 3 1 1
"816" 41 0 1 12 30000 40 52 0 0 4 1 5
"817" 25 0 0 12 78000 65 52 0 0 3 1 1
"818" 70 0 0 20 90000 45 52 0 0 1 1 1
"819" 25 0 1 16 29000 40 52 0 0 4 1 7
"820" 46 0 0 12 25000 40 52 0 0 2 1 1
"821" 32 0 0 14 40000 49 49 0 0 3 1 1
"822" 36 0 0 13 85000 99 50 0 0 4 1 1
"823" 35 0 0 16 110000 65 52 0 0 4 1 1
"824" 46 0 0 16 80000 45 52 0 0 1 1 1
"825" 33 0 0 16 36500 40 52 0 0 3 1 7
"826" 23 0 0 14 21000 38 52 0 0 2 1 7
"827" 42 0 0 16 120000 40 52 0 0 3 1 1
"828" 65 0 0 16 75000 45 52 0 0 2 1 1
"829" 38 0 0 16 35000 50 52 0 0 1 1 5
"830" 38 0 0 13 45000 55 52 0 0 4 1 1
"831" 32 0 0 11 92000 40 52 0 0 3 1 7
"832" 25 0 0 16 65000 45 52 0 0 1 1 7
"833" 43 0 0 20 1e+05 40 52 0 0 2 1 1
"834" 61 0 0 13 24000 40 52 0 0 2 1 1
"835" 47 0 1 12 41000 40 52 0 0 4 1 1
"836" 56 0 0 18 88000 50 52 0 0 2 1 1
"837" 35 0 0 14 41900 43 52 0 0 1 1 5
"838" 49 0 0 16 140000 40 52 0 0 1 1 1
"839" 31 0 0 16 77000 45 49 0 0 4 1 7
"840" 39 0 0 12 41000 40 52 0 0 3 1 1
"841" 20 0 1 12 70000 40 52 0 0 1 1 7
"842" 35 0 0 16 50000 45 52 0 0 1 1 1
"843" 39 0 1 12 6000 40 52 0 0 1 1 1
"844" 42 0 0 12 47000 40 52 0 0 2 1 1
"845" 20 0 1 13 23000 40 52 0 0 3 1 7
"846" 28 0 0 12 22000 40 52 0 0 3 1 1
"847" 33 0 1 16 23002 40 52 0 0 1 1 1
"848" 38 0 0 18 51000 40 52 0 0 2 1 1
"849" 50 0 1 6 7000 40 52 0 0 1 1 3
"850" 32 0 1 12 36000 50 52 0 0 3 1 7
"851" 21 0 0 12 48000 45 52 0 0 3 1 7
"852" 32 0 0 18 38000 40 52 0 0 3 1 1
"853" 31 0 0 12 40000 40 52 0 0 4 1 1
"854" 40 0 0 18 150000 50 52 0 0 2 1 1
"855" 45 0 0 13 98000 50 52 0 0 2 1 1
"856" 46 0 1 12 40000 40 52 0 0 4 1 1
"857" 32 0 0 13 15000 40 52 0 0 2 1 7
"858" 68 0 0 13 42000 40 52 0 0 3 1 1
"859" 34 0 0 16 43000 40 52 0 0 4 1 1
"860" 31 0 0 14 33280 40 52 0 0 3 1 1
"861" 47 0 0 16 120000 37 52 0 0 3 1 1
"862" 41 0 1 12 82000 40 52 0 0 3 1 1
"863" 35 0 0 16 62000 60 52 0 0 1 1 7
"864" 44 0 0 16 85000 40 52 0 0 4 1 1
"865" 35 0 0 13 65000 40 52 0 0 3 1 1
"866" 40 0 0 16 155000 55 52 0 0 3 1 1
"867" 61 0 0 12 30000 40 52 0 0 2 1 1
"868" 63 0 0 12 84000 45 52 0 0 4 1 1
"869" 48 0 0 14 91800 40 52 0 0 2 1 1
"870" 31 0 0 13 45000 40 52 0 0 4 1 5
"871" 41 0 0 16 389599 60 52 0 0 1 1 1
"872" 41 0 0 12 60000 40 52 0 0 3 1 1
"873" 39 0 0 12 30000 40 50 0 0 2 1 1
"874" 38 0 0 12 50000 54 52 0 0 2 1 1
"875" 37 0 1 6 30000 40 52 0 0 2 1 1
"876" 24 0 1 16 50000 45 52 0 0 3 1 7
"877" 31 0 0 16 117000 50 52 0 0 1 1 1
"878" 45 0 1 12 436465 40 52 0 0 2 1 1
"879" 43 0 0 16 52100 43 52 0 0 1 1 6
"880" 41 0 0 16 120000 40 52 0 0 4 1 1
"881" 31 0 0 16 49000 40 52 0 0 1 1 7
"882" 55 0 0 18 45000 52 52 0 0 3 1 4
"883" 36 0 0 13 44000 45 52 0 0 3 1 1
"884" 58 0 0 18 50000 40 52 0 0 3 1 7
"885" 57 0 0 18 33000 40 48 0 0 4 1 1
"886" 37 0 1 9 30000 40 52 0 0 1 1 1
"887" 52 0 0 13 75000 40 52 0 0 3 1 1
"888" 56 0 0 18 86000 40 52 0 0 1 1 1
"889" 45 0 0 14 50000 40 52 0 0 2 1 1
"890" 24 0 0 14 35000 40 52 1 0 1 1 7
"891" 66 0 0 16 51000 40 52 0 0 4 1 1
"892" 37 0 0 16 175000 40 52 0 0 1 1 1
"893" 59 0 0 12 40000 55 52 0 0 1 1 7
"894" 41 0 0 16 67000 38 52 0 0 2 1 1
"895" 44 0 0 12 30000 40 52 0 0 3 1 1
"896" 46 0 0 12 35000 40 52 0 0 2 1 1
"897" 62 0 0 13 43000 57 52 0 0 1 1 1
"898" 51 0 0 16 91473 60 52 0 0 4 1 1
"899" 40 0 0 13 105000 50 52 0 0 4 1 1
"900" 35 0 0 20 112000 60 52 0 0 1 1 1
"901" 51 0 0 13 58000 50 52 0 0 3 1 1
"902" 61 0 0 12 44000 45 52 0 0 1 1 1
"903" 34 0 1 11 25000 45 52 0 0 3 1 7
"904" 44 0 0 13 60000 40 52 0 0 2 1 1
"905" 26 0 0 13 23000 40 52 0 0 2 1 5
"906" 25 0 0 13 33000 37 48 0 0 2 1 5
"907" 50 0 0 12 40000 40 52 0 0 1 1 1
"908" 43 0 0 18 389599 40 52 0 0 1 1 1
"909" 24 0 0 16 36000 40 52 0 0 3 1 7
"910" 31 0 0 18 20000 50 50 0 0 1 1 7
"911" 41 0 1 11 30000 40 52 0 0 4 1 6
"912" 44 0 0 12 55000 40 52 0 0 2 1 1
"913" 46 0 0 14 145000 70 52 0 0 3 1 1
"914" 55 0 0 16 62000 50 52 0 0 3 1 1
"915" 49 0 1 13 35000 40 52 0 0 1 1 5
"916" 45 0 0 13 60000 45 52 0 0 2 1 1
"917" 39 0 0 16 75000 45 52 0 0 3 1 1
"918" 42 0 0 12 72717 38 52 0 0 3 1 1
"919" 45 0 0 12 61000 40 52 0 0 2 1 1
"920" 32 0 0 12 23400 50 52 0 0 3 1 7
"921" 43 0 0 12 48000 45 52 0 0 1 1 1
"922" 36 0 0 16 33000 48 52 0 0 2 1 1
"923" 39 0 0 18 389599 40 52 0 0 1 1 1
"924" 36 0 0 16 81642 50 52 0 0 4 1 1
"925" 23 0 1 0 22000 82 52 0 0 3 1 7
"926" 48 0 0 12 60000 50 52 0 0 1 1 1
"927" 53 0 0 12 58000 40 52 0 0 2 1 1
"928" 26 0 1 12 5000 40 52 0 0 3 1 7
"929" 45 0 0 14 113000 50 52 0 0 1 1 1
"930" 35 0 0 18 75000 40 52 0 0 1 1 1
"931" 54 0 0 12 103000 48 52 0 0 2 1 1
"932" 39 0 0 18 80000 40 52 0 0 2 1 1
"933" 58 0 0 14 50000 40 52 0 0 3 1 1
"934" 55 0 0 16 20000 40 52 0 0 1 1 1
"935" 40 0 0 18 103000 40 52 0 0 2 1 1
"936" 58 0 0 18 54800 50 52 0 0 1 1 1
"937" 35 0 1 14 60000 40 52 0 0 3 1 1
"938" 46 0 0 14 32000 85 52 0 0 2 1 1
"939" 43 0 1 6 12000 40 52 0 0 4 1 1
"940" 37 0 0 12 20000 40 52 0 0 2 1 5
"941" 57 0 0 16 60000 55 52 0 0 2 1 1
"942" 55 0 0 13 169000 65 52 0 0 2 1 1
"943" 31 0 0 16 41000 50 52 0 0 1 1 1
"944" 30 0 0 14 34320 55 52 0 0 2 1 7
"945" 51 0 0 11 32000 40 52 0 0 3 1 1
"946" 49 0 0 12 28000 50 52 0 0 2 1 5
"947" 51 0 0 16 389599 50 52 0 0 1 1 1
"948" 46 0 0 16 45000 40 52 0 0 1 1 1
"949" 38 0 0 13 50000 40 52 0 0 2 1 1
"950" 41 0 0 13 35000 40 52 0 0 2 1 1
"951" 36 0 0 12 80000 60 52 0 0 2 1 1
"952" 55 0 0 13 25000 40 52 0 0 4 1 5
"953" 51 0 1 14 82000 40 52 0 0 4 1 1
"954" 31 0 0 16 41000 40 52 0 0 2 1 1
"955" 22 0 0 12 36500 40 52 0 0 2 1 7
"956" 35 0 1 16 1e+05 40 52 0 0 1 1 1
"957" 39 0 1 16 29200 40 52 0 0 3 1 5
"958" 49 0 1 12 27000 40 52 0 0 4 1 1
